order_id,order_date,store_id,region,product_id,category,quantity,unit_price,discount
O01887,2026-01-10,S02,Hamburg,P06,Frozen,1,4.28,0.0
O01888,2026-03-16,S01,Berlin,P04,Produce,4,0.8,0.05
O01889,2026-03-14,S03,Munich,P07,Bakery,4,1.51,0.05
O01890,2026-01-13,S01,Berlin,P03,Dairy,6,1.19,0.0
O01891,2026-03-11,S03,Munich,P06,Frozen,8,3.99,0.0
O01892,2026-02-15,S03,Munich,P06,Frozen,6,4.53,0.0
O01893,2026-03-18,S04,Cologne,P01,Beverages,5,3.63,0.0
O01894,2026-01-03,S02,Hamburg,P04,Produce,4,0.83,0.1
O01895,2026-01-04,S02,Hamburg,P05,Household,7,5.35,0.0
O01896,2026-01-25,S04,Cologne,P06,Frozen,2,4.59,0.0
O01897,2026-03-28,S05,Frankfurt,P04,Produce,9,0.75,0.0
O01898,2026-02-14,S03,Munich,P04,Produce,10,0.79,0.0
O01899,2026-02-09,S02,Hamburg,P01,Beverages,10,3.51,0.0
O01900,2026-03-20,S01,Berlin,P04,Produce,8,0.81,0.0
O01901,2026-02-14,S03,Munich,P01,Beverages,1,3.5,0.0
O01902,2026-03-01,S02,Hamburg,P05,Household,5,5.64,0.0
O01903,2026-02-08,S04,Cologne,P03,Dairy,2,1.27,0.05
O01904,2026-01-28,S03,Munich,P07,Bakery,10,1.39,0.0
O01905,2026-01-01,S04,Cologne,P03,Dairy,1,1.09,0.1
O01906,2026-03-06,S05,Frankfurt,P02,Snacks,2,2.09,0.15
O01907,2026-01-26,S04,Cologne,P05,Household,2,5.27,0.1
O01908,2026-02-01,S04,Cologne,P04,Produce,7,0.87,0.1
O01909,2026-02-08,S05,Frankfurt,P03,Dairy,3,1.22,0.0
O01910,2026-02-11,S05,Frankfurt,P02,Snacks,4,1.9,0.0
O01911,2026-01-26,S03,Munich,P03,Dairy,2,1.15,0.0
O01912,2026-03-01,S05,Frankfurt,P02,Snacks,7,2.11,0.0
O01913,2026-01-13,S02,Hamburg,P05,Household,8,5.71,0.0
O01914,2026-03-29,S03,Munich,P04,Produce,6,0.79,0.0
O01915,2026-02-22,S04,Cologne,P01,Beverages,9,3.17,0.0
O01916,2026-01-12,S02,Hamburg,P05,Household,5,5.82,0.0
O01917,2026-02-17,S02,Hamburg,P05,Household,9,5.94,0.0
O01918,2026-01-07,S04,Cologne,P02,Snacks,7,2.07,0.0
O01919,2026-03-08,S04,Cologne,P07,Bakery,1,1.38,0.15
O01920,2026-01-14,S03,Munich,P05,Household,2,5.85,0.0
O01921,2026-03-30,S03,Munich,P07,Bakery,1,1.39,0.0
O01922,2026-03-07,S01,Berlin,P06,Frozen,4,4.21,0.0
O01923,2026-03-05,S02,Hamburg,P02,Snacks,3,1.92,0.0
O01924,2026-01-01,S04,Cologne,P05,Household,4,5.08,0.15
O01925,2026-01-16,S05,Frankfurt,P01,Beverages,4,3.29,0.0
O01926,2026-03-06,S04,Cologne,P04,Produce,1,0.87,0.1
O01927,2026-01-24,S02,Hamburg,P07,Bakery,9,1.43,0.0
O01928,2026-02-26,S05,Frankfurt,P01,Beverages,7,3.25,0.05
O01929,2026-03-26,S02,Hamburg,P02,Snacks,9,2.1,0.0
O01930,2026-03-02,S04,Cologne,P03,Dairy,5,1.24,0.0
O01931,2026-03-05,S03,Munich,P06,Frozen,5,4.11,0.0
O01932,2026-01-14,S04,Cologne,P04,Produce,7,0.74,0.05
O01933,2026-03-14,S04,Cologne,P01,Beverages,10,3.36,0.0
O01934,2026-03-26,S05,Frankfurt,P04,Produce,1,0.87,0.0
O01935,2026-01-18,S04,Cologne,P06,Frozen,8,4.01,0.0
O01936,2026-02-15,S05,Frankfurt,P07,Bakery,9,1.41,0.0
O01937,2026-03-09,S04,Cologne,P05,Household,2,5.14,0.15
O01938,2026-03-14,S03,Munich,P04,Produce,3,0.76,0.0
O01939,2026-02-08,S04,Cologne,P01,Beverages,8,3.41,0.0
O01940,2026-03-26,S02,Hamburg,P05,Household,9,5.8,0.0
O01941,2026-01-17,S03,Munich,P05,Household,10,5.33,0.0
O01942,2026-02-21,S01,Berlin,P01,Beverages,1,3.75,0.05
O01943,2026-03-27,S01,Berlin,P04,Produce,8,0.77,0.15
O01944,2026-01-31,S01,Berlin,P02,Snacks,7,2.1,0.0
O01945,2026-01-09,S01,Berlin,P05,Household,5,5.08,0.0
O01946,2026-01-10,S04,Cologne,P07,Bakery,6,1.53,0.0
O01947,2026-01-23,S03,Munich,P01,Beverages,8,3.41,0.0
O01948,2026-03-15,S05,Frankfurt,P02,Snacks,4,1.9,0.0
O01949,2026-02-06,S02,Hamburg,P02,Snacks,3,1.97,0.0
O01950,2026-01-25,S01,Berlin,P05,Household,1,5.64,0.0
O01951,2026-01-27,S01,Berlin,P07,Bakery,3,1.62,0.0
O01952,2026-02-22,S05,Frankfurt,P05,Household,2,5.32,0.0
O01953,2026-03-24,S05,Frankfurt,P04,Produce,4,0.85,0.0
O01954,2026-03-02,S05,Frankfurt,P03,Dairy,6,1.23,0.0
O01955,2026-01-18,S01,Berlin,P04,Produce,7,0.82,0.0
O01956,2026-03-14,S01,Berlin,P02,Snacks,9,1.92,0.05
O01957,2026-01-07,S05,Frankfurt,P05,Household,6,4.97,0.0
O01958,2026-02-07,S03,Munich,P04,Produce,6,0.73,0.0
O01959,2026-02-06,S01,Berlin,P05,Household,10,5.22,0.0
O01960,2026-03-20,S05,Frankfurt,P03,Dairy,7,1.23,0.0
O01961,2026-01-15,S05,Frankfurt,P04,Produce,5,0.82,0.1
O01962,2026-02-03,S02,Hamburg,P03,Dairy,1,1.11,0.0
O01963,2026-02-12,S01,Berlin,P02,Snacks,8,1.83,0.0
O01964,2026-03-20,S01,Berlin,P03,Dairy,2,1.31,0.0
O01965,2026-03-20,S01,Berlin,P05,Household,8,5.99,0.05
O01966,2026-01-14,S01,Berlin,P04,Produce,9,0.76,0.0
O01967,2026-03-03,S03,Munich,P07,Bakery,4,1.36,0.05
O01968,2026-03-10,S05,Frankfurt,P07,Bakery,7,1.55,0.0
O01969,2026-03-12,S04,Cologne,P01,Beverages,7,3.69,0.0
O01970,2026-02-25,S04,Cologne,P05,Household,3,5.08,0.15
O01971,2026-02-17,S03,Munich,P02,Snacks,6,1.97,0.05
O01972,2026-01-12,S05,Frankfurt,P01,Beverages,4,3.44,0.0
O01973,2026-03-10,S05,Frankfurt,P01,Beverages,1,3.76,0.05
O01974,2026-01-10,S01,Berlin,P02,Snacks,8,1.87,0.1
O01975,2026-03-19,S02,Hamburg,P03,Dairy,3,1.23,0.0
O01976,2026-01-16,S01,Berlin,P01,Beverages,5,3.81,0.15
O01977,2026-02-15,S02,Hamburg,P04,Produce,5,0.87,0.0
O01978,2026-02-07,S02,Hamburg,P05,Household,5,5.3,0.0
O01979,2026-01-14,S01,Berlin,P03,Dairy,7,1.25,0.0
O01980,2026-02-05,S01,Berlin,P02,Snacks,3,2.14,0.0
O01981,2026-02-09,S05,Frankfurt,P02,Snacks,2,1.95,0.0
O01982,2026-01-19,S01,Berlin,P02,Snacks,8,2.06,0.0
O01983,2026-01-15,S01,Berlin,P04,Produce,1,0.76,0.0
O01984,2026-02-08,S01,Berlin,P01,Beverages,5,3.75,0.0
O01985,2026-01-03,S04,Cologne,P04,Produce,8,0.73,0.05
O01986,2026-03-26,S04,Cologne,P05,Household,1,5.68,0.1
O01987,2026-01-04,S05,Frankfurt,P07,Bakery,6,1.63,0.0
O01988,2026-03-17,S02,Hamburg,P07,Bakery,1,1.45,0.0
O01989,2026-02-25,S04,Cologne,P07,Bakery,1,1.59,0.0
O01990,2026-03-28,S03,Munich,P07,Bakery,9,1.49,0.0
O01991,2026-03-14,S05,Frankfurt,P03,Dairy,3,1.31,0.0
O01992,2026-01-31,S02,Hamburg,P01,Beverages,5,3.71,0.0
O01993,2026-01-11,S02,Hamburg,P07,Bakery,9,1.44,0.0
O01994,2026-01-05,S05,Frankfurt,P03,Dairy,6,1.14,0.15
O01995,2026-03-19,S01,Berlin,P01,Beverages,5,3.55,0.0
O01996,2026-02-03,S02,Hamburg,P04,Produce,8,0.72,0.05
O01997,2026-02-15,S04,Cologne,P06,Frozen,9,3.96,0.05
O01998,2026-02-05,S05,Frankfurt,P05,Household,6,6.0,0.0
O01999,2026-02-03,S03,Munich,P03,Dairy,8,1.11,0.0
O02000,2026-01-19,S05,Frankfurt,P06,Frozen,1,3.98,0.0
